Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk,cluster,segment,churn_probability,churn_prediction
0,1,1,1,No,DSL,No,No,Yes,No,No,Yes,one year,0,Credit card (automatic),60.6,3297.0,0,False,True,False,True,False,False,False,True,False,False,4-6 years,1,61.05555555555556,-0.4555555555555557,60.6,28.52,0,1,0,3211.8,1,0,1,0,0,High Value Loyal,0.015430572202453875,0
0,1,0,1,Yes,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),25.65,1887.0,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,25.84931506849315,-0.1993150684931528,25.65,27.23,0,0,0,1846.8,0,0,1,0,1,Low Value New,0.007288120019699729,0
1,1,0,0,No,DSL,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,53.95,2215.4,0,True,False,False,True,False,False,False,False,True,False,2-4 years,0,52.74761904761905,1.202380952380956,53.95,23.09,0,2,1,2211.9500000000003,1,0,1,0,3,Premium Customers,0.5254215845396857,1
0,1,0,1,No,No,No,No,No,No,No,No,one year,0,Credit card (automatic),20.4,482.8,0,False,True,False,False,False,True,False,True,False,False,1-2 years,1,19.312,1.0879999999999974,20.4,11.78,0,1,0,489.6,0,0,1,0,1,Low Value New,0.05499800544862043,0
0,0,0,0,No,DSL,Yes,No,No,No,No,No,month-to-month,0,Mailed check,29.35,216.45,0,True,False,False,True,False,False,False,False,False,True,0-1 year,0,24.05,5.300000000000004,29.35,8.270000000000001,1,2,0,234.8,1,0,1,1,3,Premium Customers,0.3987316333992613,1
0,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,two year,1,Bank transfer (automatic),95.1,5064.85,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,92.08818181818182,3.011818181818171,95.1,35.72,0,0,0,5135.4,1,0,1,0,2,At Risk Customers,0.11771388567029799,0
0,0,0,1,Yes,No,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),25.25,996.45,0,True,False,False,False,False,True,True,False,False,False,2-4 years,1,23.725,1.5249999999999986,25.25,17.85,0,2,0,1035.25,0,0,1,0,1,Low Value New,0.08510174375037365,0
0,1,0,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,44.9,839.65,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,41.9825,2.917499999999997,44.9,15.18,0,2,0,853.1,1,0,1,0,1,Low Value New,0.20528641371157558,0
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Bank transfer (automatic),92.65,6733.0,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,92.23287671232876,0.4171232876712452,92.65,40.63,0,0,0,6670.8,1,0,1,0,2,At Risk Customers,0.015651158696796813,0
0,0,0,0,No,DSL,Yes,Yes,Yes,Yes,No,No,two year,1,Bank transfer (automatic),43.7,2618.3,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,41.56031746031746,2.139682539682539,43.7,27.34,0,0,0,2709.4,1,0,1,0,3,Premium Customers,0.04995393013966143,0
1,1,1,1,No,DSL,Yes,No,No,Yes,Yes,Yes,two year,1,Credit card (automatic),72.6,4084.35,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,71.65526315789474,0.9447368421052572,72.6,31.82,0,0,0,4065.6,1,0,1,0,2,At Risk Customers,0.015867575790947268,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,18.95,613.95,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,18.60454545454545,0.3454545454545439,18.95,13.89,0,0,0,606.4,0,0,1,0,1,Low Value New,0.004100247745326654,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Credit card (automatic),20.5,402.85,0,True,False,False,False,False,True,False,True,False,False,1-2 years,1,18.31136363636364,2.1886363636363626,20.5,10.9,0,2,0,430.5,0,0,1,0,1,Low Value New,0.09554891929521687,0
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),19.95,1244.8,0,False,True,False,False,False,True,True,False,False,False,4-6 years,1,19.75873015873016,0.1912698412698397,19.95,23.09,0,1,0,1236.9,0,0,1,0,1,Low Value New,0.0035639060508540193,0
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,0,Electronic check,24.5,46.4,0,True,False,False,True,False,False,False,False,True,False,0-1 year,0,15.466666666666669,9.033333333333331,24.5,5.5,1,2,1,49.0,1,0,1,1,3,Premium Customers,0.525513697991656,1
0,0,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.6,581.85,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,20.780357142857145,-0.1803571428571437,20.6,12.72,0,0,0,556.2,0,0,1,0,1,Low Value New,0.003699380501359201,0
0,0,0,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,one year,0,Electronic check,61.05,1540.2,0,False,True,False,True,False,False,False,False,True,False,2-4 years,0,59.23846153846154,1.8115384615384544,61.05,19.71,0,1,1,1526.25,1,0,1,0,3,Premium Customers,0.32776033143007766,0
0,0,0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,one year,1,Bank transfer (automatic),106.65,5168.1,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,103.362,3.2879999999999967,106.65,36.53,0,1,0,5225.85,1,0,1,0,2,At Risk Customers,0.31706536182496287,0
0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,month-to-month,0,Credit card (automatic),108.25,6780.1,0,True,False,False,False,True,False,False,True,False,False,4-6 years,1,105.9390625,2.3109374999999943,108.25,41.05,0,2,0,6819.75,1,0,1,0,2,At Risk Customers,0.36119013650156223,1
0,0,1,1,No,No,No,No,No,No,No,No,month-to-month,0,Credit card (automatic),20.4,94.5,0,True,False,False,False,False,True,False,True,False,False,0-1 year,1,18.9,1.5,20.4,5.78,1,2,0,81.6,0,0,1,1,1,Low Value New,0.04153658894512625,0
0,1,0,1,No,DSL,No,No,No,No,Yes,No,month-to-month,1,Mailed check,55.3,55.3,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,27.65,27.65,55.3,11.86,1,2,0,55.3,1,0,1,1,1,Low Value New,0.7013150772061759,1
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.25,208.0,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,17.333333333333332,2.916666666666668,20.25,7.85,1,2,0,222.75,0,0,1,1,1,Low Value New,0.1500907709909483,0
1,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),72.95,3829.75,0,True,False,False,False,True,False,True,False,False,False,4-6 years,1,72.25943396226415,0.6905660377358487,72.95,30.690000000000005,0,2,0,3793.4,1,0,1,0,0,High Value Loyal,0.22556801665853604,0
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,0,Electronic check,89.45,5294.6,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,86.79672131147541,2.653278688524594,89.45,36.39,0,2,1,5367.0,1,0,1,0,2,At Risk Customers,0.3711491002973809,1
0,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,1,Credit card (automatic),104.65,6889.8,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,105.99692307692308,-1.3469230769230762,104.65,40.63,0,1,0,6697.6,1,0,1,0,2,At Risk Customers,0.232749790386318,0
0,1,1,1,No,DSL,Yes,No,Yes,No,Yes,Yes,two year,0,Bank transfer (automatic),75.2,3254.35,0,False,False,True,True,False,False,True,False,False,False,2-4 years,1,73.96249999999999,1.2375000000000114,75.2,28.44,0,0,0,3233.6,1,0,1,0,0,High Value Loyal,0.015474493032906192,0
0,1,0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,one year,0,Bank transfer (automatic),101.15,6383.9,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,102.96612903225804,-1.816129032258047,101.15,39.03,0,1,0,6170.150000000001,1,0,1,0,2,At Risk Customers,0.20597746434776318,0
0,0,0,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,two year,0,Bank transfer (automatic),68.75,4447.55,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,66.3813432835821,2.3686567164179024,68.75,34.05,0,0,0,4537.5,1,0,1,0,2,At Risk Customers,0.02718501788960412,0
0,1,0,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Electronic check,111.05,7321.05,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,107.6625,3.3874999999999886,111.05,42.81,0,0,1,7440.349999999999,1,0,1,0,2,At Risk Customers,0.2587676490676024,0
0,1,0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),99.0,4135.0,0,False,False,True,False,True,False,False,True,False,False,2-4 years,1,96.16279069767442,2.837209302325576,99.0,32.9,0,0,0,4158.0,1,0,1,0,2,At Risk Customers,0.20168220367771886,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,21.0,697.7,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,21.803125,-0.8031250000000014,21.0,14.0,0,0,0,651.0,0,0,1,0,1,Low Value New,0.004352235249619523,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.4,168.65,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,21.08125,-1.681250000000002,19.4,6.48,1,2,0,135.79999999999998,0,0,1,1,1,Low Value New,0.19276400127041762,0
0,1,1,1,Yes,DSL,No,No,Yes,No,Yes,Yes,one year,0,Bank transfer (automatic),77.2,2753.8,0,False,True,False,True,False,False,True,False,False,False,2-4 years,1,78.68,-1.480000000000004,77.2,26.14,0,1,0,2624.8,1,0,1,0,0,High Value Loyal,0.03853500232496745,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,1,Mailed check,19.45,69.25,0,False,True,False,False,False,True,False,False,False,True,0-1 year,1,17.3125,2.1375,19.45,5.29,1,1,0,58.35,0,0,1,0,1,Low Value New,0.09692277521834244,0
0,1,1,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,24.85,434.8,0,True,False,False,True,False,False,False,False,False,True,1-2 years,0,21.74,3.1099999999999994,24.85,10.670000000000002,0,2,0,472.15,1,0,1,0,3,Premium Customers,0.11365078296245035,0
0,0,0,0,No,DSL,Yes,No,Yes,Yes,No,No,month-to-month,0,Mailed check,41.35,107.25,0,True,False,False,True,False,False,False,False,False,True,0-1 year,0,26.8125,14.5375,41.35,9.170000000000002,1,2,0,124.05,1,0,1,1,3,Premium Customers,0.595428998835281,1
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Electronic check,19.6,851.2,0,True,False,False,False,False,True,False,False,True,False,2-4 years,1,18.11063829787234,1.4893617021276595,19.6,18.22,0,2,1,901.6,0,0,1,0,1,Low Value New,0.07838864430803633,0
0,1,1,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,one year,0,Bank transfer (automatic),84.45,5848.6,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,83.55142857142857,0.8985714285714295,84.45,38.09,0,1,0,5827.05,1,0,1,0,2,At Risk Customers,0.026004520018473566,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.25,109.8,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,18.3,1.9499999999999995,20.25,6.05,1,2,0,101.25,0,0,1,1,1,Low Value New,0.17079201924076592,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),19.65,19.65,0,True,False,False,False,False,True,True,False,False,False,0-1 year,1,9.825,9.825,19.65,4.73,1,2,0,19.65,0,0,1,1,1,Low Value New,0.23470648692798038,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,1,Credit card (automatic),20.65,595.5,0,False,True,False,False,False,True,False,True,False,False,2-4 years,1,22.05555555555556,-1.4055555555555586,20.65,12.43,0,1,0,536.9,0,0,1,0,1,Low Value New,0.05186077653280358,0
0,0,0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,two year,0,Bank transfer (automatic),99.3,2513.5,0,False,False,True,False,True,False,True,False,False,False,2-4 years,1,96.67307692307692,2.6269230769230774,99.3,27.86,0,0,0,2482.5,1,0,1,0,0,High Value Loyal,0.1518990583919951,0
0,1,1,1,No,Fiber optic,Yes,Yes,No,No,No,No,month-to-month,0,Electronic check,81.05,5135.35,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,79.00538461538463,2.044615384615369,81.05,35.91,0,2,1,5187.2,1,0,1,0,2,At Risk Customers,0.07275478282232639,0
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,month-to-month,0,Electronic check,67.6,2000.2,0,True,False,False,True,False,False,False,False,True,False,2-4 years,1,64.5225806451613,3.077419354838696,67.6,23.02,0,2,1,2028.0,1,0,1,0,0,High Value Loyal,0.09843674248346307,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,70.15,931.75,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,66.55357142857143,3.596428571428575,70.15,18.43,0,2,1,911.95,1,0,1,0,0,High Value Loyal,0.4794271269892878,1
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,one year,1,Electronic check,115.0,7396.15,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,113.78692307692307,1.213076923076926,115.0,42.7,0,1,1,7360.0,1,0,1,0,2,At Risk Customers,0.46230427434979937,1
0,0,1,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,month-to-month,1,Bank transfer (automatic),84.8,3958.85,0,True,False,False,False,True,False,True,False,False,False,2-4 years,1,84.23085106382979,0.5691489361702082,84.8,31.26,0,2,0,3900.8,1,0,1,0,2,At Risk Customers,0.0883910748946182,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.7,260.9,0,False,True,False,False,False,True,False,False,False,True,0-1 year,1,20.069230769230767,-0.3692307692307679,19.7,8.04,1,1,0,236.4,0,0,1,0,1,Low Value New,0.04957792146005162,0
0,1,1,1,No,DSL,Yes,No,Yes,No,No,Yes,month-to-month,1,Mailed check,63.15,816.8,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,58.34285714285714,4.807142857142857,63.15,17.03,0,2,0,820.9499999999999,1,0,1,0,0,High Value Loyal,0.13709917383360348,0
0,1,1,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,two year,0,Credit card (automatic),74.0,4868.4,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,71.59411764705882,2.405882352941177,74.0,35.4,0,0,0,4958.0,1,0,1,0,2,At Risk Customers,0.009079103679658543,0
0,1,0,0,No,DSL,No,No,Yes,No,No,No,month-to-month,0,Electronic check,29.1,688.0,0,True,False,False,True,False,False,False,False,True,False,1-2 years,0,27.52,1.5800000000000018,29.1,13.02,0,2,1,698.4000000000001,1,0,1,0,3,Premium Customers,0.35575272172744715,1
0,0,0,1,No,DSL,No,No,No,Yes,No,No,month-to-month,0,Mailed check,50.05,288.35,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,41.19285714285714,8.857142857142854,50.05,12.31,1,2,0,300.29999999999995,1,0,1,1,1,Low Value New,0.3184335391364884,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Electronic check,20.0,185.4,0,True,False,False,False,False,True,False,False,True,False,0-1 year,1,16.854545454545455,3.1454545454545446,20.0,7.5,1,2,1,200.0,0,0,1,1,1,Low Value New,0.20065534762870663,0
0,0,0,1,No,Fiber optic,No,Yes,No,No,No,No,one year,1,Mailed check,74.65,966.25,0,False,True,False,False,True,False,False,False,False,True,1-2 years,1,69.01785714285714,5.632142857142867,74.65,19.33,0,1,0,970.45,1,0,1,0,0,High Value Loyal,0.27576784037995494,0
1,0,0,0,No,DSL,No,Yes,No,Yes,No,Yes,month-to-month,1,Electronic check,44.4,265.8,0,True,False,False,True,False,False,False,False,True,False,0-1 year,0,33.225,11.174999999999995,44.4,10.98,1,2,1,310.8,1,0,1,1,3,Premium Customers,0.7212663397146192,1
0,1,1,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),85.4,3297.0,0,False,False,True,True,False,False,True,False,False,False,2-4 years,1,84.53846153846153,0.8615384615384727,85.4,28.980000000000004,0,0,0,3245.2000000000003,1,0,1,0,0,High Value Loyal,0.033261168880376585,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,month-to-month,1,Electronic check,94.1,4107.3,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,93.34772727272728,0.752272727272711,94.1,32.22,0,2,1,4046.3,1,0,1,0,2,At Risk Customers,0.5556797854026272,1
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,two year,0,Electronic check,108.9,2809.05,0,False,False,True,False,True,False,False,False,True,False,2-4 years,1,108.04038461538462,0.8596153846153811,108.9,29.78,0,0,1,2722.5,1,0,1,0,2,At Risk Customers,0.23669161985180376,0
0,0,1,1,No,DSL,Yes,Yes,No,No,No,No,one year,0,Mailed check,56.2,1567.55,0,False,True,False,True,False,False,False,False,False,True,2-4 years,1,55.98392857142857,0.216071428571432,56.2,19.840000000000003,0,1,0,1517.4,1,0,1,0,0,High Value Loyal,0.019049305364939737,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Mailed check,26.1,1851.45,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,25.362328767123287,0.7376712328767141,26.1,27.32,0,0,0,1879.2,0,0,1,0,1,Low Value New,0.001568118814258117,0
0,0,1,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,one year,1,Credit card (automatic),85.45,6028.95,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,83.73541666666667,1.7145833333333371,85.45,38.89,0,1,0,6066.95,1,0,1,0,2,At Risk Customers,0.028186727311718788,0
0,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,month-to-month,1,Credit card (automatic),88.95,2072.75,0,True,False,False,False,True,False,False,True,False,False,1-2 years,1,82.91,6.040000000000006,88.95,25.49,0,2,0,2134.8,1,0,1,0,0,High Value Loyal,0.4936777827100856,1
0,0,0,1,No,DSL,Yes,No,Yes,No,Yes,Yes,two year,1,Bank transfer (automatic),74.35,4317.35,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,74.43706896551724,-0.0870689655172469,74.35,32.47,0,0,0,4237.95,1,0,1,0,2,At Risk Customers,0.05363084270270916,0
0,0,0,1,No,DSL,No,Yes,No,No,No,No,month-to-month,0,Electronic check,48.85,736.8,0,True,False,False,True,False,False,False,False,True,False,1-2 years,1,46.05,2.8000000000000043,48.85,14.77,0,2,1,732.75,1,0,1,0,1,Low Value New,0.2477059515264301,0
0,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Electronic check,80.1,336.15,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,67.22999999999999,12.870000000000005,80.1,17.72,1,2,1,320.4,1,0,1,1,0,High Value Loyal,0.7113782410814117,1
0,0,0,1,No,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Electronic check,56.05,1522.65,0,True,False,False,True,False,False,False,False,True,False,2-4 years,1,52.50517241379311,3.5448275862068925,56.05,20.11,0,2,1,1569.4,1,0,1,0,0,High Value Loyal,0.22863625778193433,0
0,1,0,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,month-to-month,1,Bank transfer (automatic),89.8,4959.6,0,True,False,False,False,True,False,True,False,False,False,4-6 years,1,88.56428571428572,1.2357142857142804,89.8,34.96,0,2,0,4939.0,1,0,1,0,2,At Risk Customers,0.38853338837620166,1
0,0,1,1,No,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),19.1,1001.5,0,False,True,False,False,False,True,True,False,False,False,4-6 years,1,17.883928571428573,1.2160714285714285,19.1,20.82,0,1,0,1050.5,0,0,1,0,1,Low Value New,0.0032869503273039134,0
0,1,1,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.35,442.6,0,True,False,False,False,False,True,False,False,False,True,1-2 years,1,21.07619047619048,-0.7261904761904745,20.35,10.57,0,2,0,407.0,0,0,1,0,1,Low Value New,0.026585060399841376,0
0,1,1,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,one year,1,Credit card (automatic),106.05,6703.5,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,106.4047619047619,-0.3547619047619008,106.05,40.31,0,1,0,6575.099999999999,1,0,1,0,2,At Risk Customers,0.08515420866134527,0
0,0,0,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),19.65,779.25,0,False,False,True,False,False,True,True,False,False,False,2-4 years,1,17.710227272727273,1.9397727272727248,19.65,17.33,0,0,0,844.9499999999999,0,0,1,0,1,Low Value New,0.015960229141085445,0
0,1,0,1,No,DSL,Yes,Yes,No,Yes,No,No,two year,0,Bank transfer (automatic),59.85,3483.45,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,57.10573770491803,2.744262295081974,59.85,30.47,0,0,0,3591.0,1,0,1,0,0,High Value Loyal,0.030600700083115853,0
0,1,0,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,two year,1,Electronic check,86.1,4890.5,0,False,False,True,True,False,False,False,False,True,False,4-6 years,1,82.88983050847457,3.21016949152542,86.1,35.12,0,0,1,4993.799999999999,1,0,1,0,2,At Risk Customers,0.14298310809096731,0
0,0,1,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.45,136.75,0,False,True,False,False,False,True,False,False,False,True,0-1 year,1,17.09375,2.35625,19.45,6.49,1,1,0,136.15,0,0,1,0,1,Low Value New,0.013546246466152653,0
0,1,1,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,month-to-month,0,Electronic check,97.1,184.15,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,61.38333333333333,35.71666666666666,97.1,20.520000000000003,1,2,1,194.2,1,0,1,1,0,High Value Loyal,0.6392945455353547,1
1,0,0,0,No,DSL,No,Yes,Yes,No,No,No,month-to-month,0,Electronic check,36.65,1315.0,0,True,False,False,True,False,False,False,False,True,False,2-4 years,0,34.60526315789474,2.0447368421052587,36.65,18.43,0,2,1,1356.05,1,0,1,0,3,Premium Customers,0.27411060294967476,0
1,1,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,1,Bank transfer (automatic),103.9,6767.1,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,102.53181818181818,1.3681818181818244,103.9,40.78,0,1,0,6753.5,1,0,1,0,2,At Risk Customers,0.08168687615896625,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.75,757.95,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,18.94875,0.8012499999999996,19.75,16.15,0,0,0,770.25,0,0,1,0,1,Low Value New,0.003431037227827575,0
0,0,0,1,Yes,No,No,No,No,No,No,No,two year,0,Mailed check,24.55,1657.4,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,24.020289855072463,0.5297101449275345,24.55,25.81,0,0,0,1669.4,0,0,1,0,1,Low Value New,0.005985345161187386,0
0,1,1,0,No,DSL,Yes,Yes,No,Yes,Yes,No,two year,0,Bank transfer (automatic),48.7,3008.55,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,47.75476190476191,0.9452380952380964,48.7,28.34,0,0,0,3019.4,1,0,1,0,3,Premium Customers,0.011669428395900369,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,two year,1,Electronic check,109.55,8165.1,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,111.85068493150683,-2.3006849315068507,109.55,44.01,0,0,1,7887.599999999999,1,0,1,0,2,At Risk Customers,0.21380322027534568,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),20.65,875.55,0,False,False,True,False,False,True,False,True,False,False,2-4 years,1,20.84642857142857,-0.1964285714285729,20.65,16.93,0,0,0,846.65,0,0,1,0,1,Low Value New,0.015461793862040118,0
0,0,0,1,No,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Electronic check,55.2,220.65,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,44.13,11.07,55.2,12.74,1,2,1,220.8,1,0,1,1,1,Low Value New,0.45697874061076615,1
0,0,0,1,Yes,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),24.05,1301.9,0,False,True,False,False,False,True,True,False,False,False,4-6 years,1,24.10925925925926,-0.0592592592592602,24.05,21.21,0,1,0,1274.65,0,0,1,0,1,Low Value New,0.019164859734206376,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),20.45,790.0,0,False,False,True,False,False,True,True,False,False,False,2-4 years,1,19.75,0.6999999999999993,20.45,16.29,0,0,0,797.55,0,0,1,0,1,Low Value New,0.023812891381340268,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.25,1237.65,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,19.33828125,-0.0882812500000014,19.25,23.25,0,0,0,1212.75,0,0,1,0,1,Low Value New,0.00757728021553213,0
0,0,0,1,Yes,No,No,No,No,No,No,No,month-to-month,1,Electronic check,26.35,378.6,0,True,False,False,False,False,True,False,False,True,False,1-2 years,1,23.6625,2.6875,26.35,10.27,0,2,1,395.25,0,0,1,0,1,Low Value New,0.23137200601761315,0
0,1,0,1,No,DSL,No,No,No,No,No,No,one year,0,Electronic check,43.8,592.65,0,False,True,False,True,False,False,False,False,True,False,1-2 years,1,42.332142857142856,1.4678571428571416,43.8,13.16,0,1,1,569.4,1,0,1,0,1,Low Value New,0.15347377511468618,0
0,0,0,1,No,DSL,No,Yes,No,No,No,No,month-to-month,1,Mailed check,50.15,50.15,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,25.075,25.075,50.15,10.830000000000002,1,2,0,50.15,1,0,1,1,1,Low Value New,0.5831635093632496,1
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.45,20.45,0,False,False,True,False,False,True,False,False,False,True,0-1 year,1,10.225,10.225,20.45,4.89,1,0,0,20.45,0,0,1,0,1,Low Value New,0.04903370075987465,0
0,0,0,1,No,DSL,Yes,Yes,Yes,No,No,No,two year,0,Electronic check,61.4,3638.25,0,False,False,True,True,False,False,False,False,True,False,4-6 years,1,59.64344262295082,1.7565573770491767,61.4,30.78,0,0,1,3684.0,1,0,1,0,0,High Value Loyal,0.03243597554225171,0
0,1,0,1,Yes,DSL,No,Yes,No,Yes,Yes,No,one year,0,Credit card (automatic),70.75,2921.75,0,False,True,False,True,False,False,False,True,False,False,2-4 years,1,71.26219512195122,-0.5121951219512226,70.75,26.65,0,1,0,2830.0,1,0,1,0,0,High Value Loyal,0.12516447950361712,0
0,0,0,1,No,DSL,Yes,Yes,Yes,No,No,No,two year,1,Bank transfer (automatic),61.15,4017.45,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,59.96194029850746,1.1880597014925414,61.15,32.53,0,0,0,4035.9,1,0,1,0,0,High Value Loyal,0.028749967732165965,0
