Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk
0,0,1,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.45,136.75,0,False,True,False,False,False,True,False,False,False,True,0-1 year,1,17.09375,2.3562499999999993,19.45,6.49,1,1,0,136.15,0,0,1,0
0,1,1,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,month-to-month,0,Electronic check,97.1,184.15,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,61.38333333333333,35.71666666666666,97.1,20.520000000000003,1,2,1,194.2,1,0,1,1
1,0,0,0,No,DSL,No,Yes,Yes,No,No,No,month-to-month,0,Electronic check,36.65,1315.0,0,True,False,False,True,False,False,False,False,True,False,2-4 years,0,34.60526315789474,2.0447368421052587,36.65,18.43,0,2,1,1356.05,1,0,1,0
1,1,1,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,1,Bank transfer (automatic),103.9,6767.1,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,102.53181818181818,1.3681818181818244,103.9,40.78,0,1,0,6753.5,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.75,757.95,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,18.94875,0.8012499999999996,19.75,16.15,0,0,0,770.25,0,0,1,0
0,0,0,1,Yes,No,No,No,No,No,No,No,two year,0,Mailed check,24.55,1657.4,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,24.020289855072466,0.5297101449275345,24.55,25.81,0,0,0,1669.4,0,0,1,0
0,1,1,0,No,DSL,Yes,Yes,No,Yes,Yes,No,two year,0,Bank transfer (automatic),48.7,3008.55,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,47.75476190476191,0.9452380952380963,48.7,28.34,0,0,0,3019.4,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,two year,1,Electronic check,109.55,8165.1,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,111.85068493150685,-2.3006849315068507,109.55,44.01,0,0,1,7887.599999999999,1,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),20.65,875.55,0,False,False,True,False,False,True,False,True,False,False,2-4 years,1,20.84642857142857,-0.19642857142857295,20.65,16.93,0,0,0,846.65,0,0,1,0
0,0,0,1,No,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Electronic check,55.2,220.65,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,44.13,11.07,55.2,12.74,1,2,1,220.8,1,0,1,1
0,0,0,1,Yes,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),24.05,1301.9,0,False,True,False,False,False,True,True,False,False,False,4-6 years,1,24.10925925925926,-0.05925925925926023,24.05,21.21,0,1,0,1274.65,0,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),20.45,790.0,0,False,False,True,False,False,True,True,False,False,False,2-4 years,1,19.75,0.6999999999999993,20.45,16.29,0,0,0,797.55,0,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.25,1237.65,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,19.33828125,-0.08828125000000142,19.25,23.25,0,0,0,1212.75,0,0,1,0
0,0,0,1,Yes,No,No,No,No,No,No,No,month-to-month,1,Electronic check,26.35,378.6,0,True,False,False,False,False,True,False,False,True,False,1-2 years,1,23.6625,2.6875,26.35,10.27,0,2,1,395.25,0,0,1,0
0,1,0,1,No,DSL,No,No,No,No,No,No,one year,0,Electronic check,43.8,592.65,0,False,True,False,True,False,False,False,False,True,False,1-2 years,1,42.332142857142856,1.4678571428571416,43.8,13.16,0,1,1,569.4,1,0,1,0
0,0,0,1,No,DSL,No,Yes,No,No,No,No,month-to-month,1,Mailed check,50.15,50.15,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,25.075,25.075,50.15,10.830000000000002,1,2,0,50.15,1,0,1,1
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.45,20.45,0,False,False,True,False,False,True,False,False,False,True,0-1 year,1,10.225,10.225,20.45,4.89,1,0,0,20.45,0,0,1,0
0,0,0,1,No,DSL,Yes,Yes,Yes,No,No,No,two year,0,Electronic check,61.4,3638.25,0,False,False,True,True,False,False,False,False,True,False,4-6 years,1,59.64344262295082,1.7565573770491767,61.4,30.78,0,0,1,3684.0,1,0,1,0
0,1,0,1,Yes,DSL,No,Yes,No,Yes,Yes,No,one year,0,Credit card (automatic),70.75,2921.75,0,False,True,False,True,False,False,False,True,False,False,2-4 years,1,71.26219512195122,-0.5121951219512226,70.75,26.65,0,1,0,2830.0,1,0,1,0
0,0,0,1,No,DSL,Yes,Yes,Yes,No,No,No,two year,1,Bank transfer (automatic),61.15,4017.45,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,59.96194029850746,1.1880597014925414,61.15,32.53,0,0,0,4035.9,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,20.25,854.9,0,False,True,False,False,False,True,False,False,False,True,2-4 years,1,19.88139534883721,0.36860465116279073,20.25,17.15,0,1,0,850.5,0,0,1,0
1,0,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,one year,1,Credit card (automatic),63.85,4174.35,0,False,True,False,True,False,False,False,True,False,False,4-6 years,1,62.30373134328359,1.5462686567164141,63.85,33.07,0,1,0,4214.1,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,0,Electronic check,98.7,4920.55,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,98.411,0.2890000000000015,98.7,34.94,0,2,1,4836.3,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.0,810.3,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,19.29285714285714,0.7071428571428591,20.0,16.799999999999997,0,0,0,820.0,0,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),19.3,772.4,0,False,False,True,False,False,True,True,False,False,False,2-4 years,1,18.39047619047619,0.9095238095238116,19.3,16.66,0,0,0,791.3000000000001,0,0,1,0
0,1,1,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,month-to-month,0,Mailed check,84.4,1936.85,0,True,False,False,False,True,False,False,False,False,True,1-2 years,1,80.70208333333333,3.6979166666666714,84.4,24.28,0,2,0,1941.2,1,0,1,0
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,0,Electronic check,25.1,79.8,0,True,False,False,True,False,False,False,False,True,False,0-1 year,0,19.95,5.150000000000002,25.1,5.92,1,2,1,75.30000000000001,1,0,1,1
0,0,0,0,No,DSL,Yes,No,Yes,Yes,No,Yes,month-to-month,0,Mailed check,48.25,202.25,0,True,False,False,True,False,False,False,False,False,True,0-1 year,0,40.45,7.799999999999997,48.25,10.85,1,2,0,193.0,1,0,1,1
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.85,1070.5,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,20.19811320754717,-0.34811320754716846,19.85,20.07,0,0,0,1032.2,0,0,1,0
0,0,0,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,month-to-month,1,Electronic check,94.2,999.9,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,83.325,10.875,94.2,22.64,1,2,1,1036.2,1,0,1,1
0,1,0,1,No,DSL,Yes,No,No,No,No,Yes,month-to-month,1,Mailed check,62.15,113.1,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,37.699999999999996,24.450000000000003,62.15,13.53,1,2,0,124.3,1,0,1,1
0,1,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,month-to-month,0,Bank transfer (automatic),79.3,2015.8,0,True,False,False,False,True,False,True,False,False,False,2-4 years,1,74.65925925925926,4.640740740740739,79.3,24.16,0,2,0,2061.7999999999997,1,0,1,0
0,1,1,1,No,DSL,Yes,No,Yes,No,No,No,one year,1,Credit card (automatic),56.25,1454.25,0,False,True,False,True,False,False,False,True,False,False,1-2 years,1,58.17,-1.9200000000000017,56.25,18.95,0,1,0,1350.0,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.3,246.7,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,18.976923076923075,1.3230769230769255,20.3,8.16,1,2,0,243.60000000000002,0,0,1,0
1,1,0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,month-to-month,1,Electronic check,99.0,6017.9,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,98.65409836065574,0.34590163934426243,99.0,38.3,0,2,1,5940.0,1,0,1,0
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Mailed check,90.6,5817.45,0,False,False,True,True,False,False,False,False,False,True,4-6 years,1,89.49923076923076,1.100769230769231,90.6,37.82,0,0,0,5798.4,1,0,1,0
0,1,0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),85.9,5595.3,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,83.51194029850747,2.388059701492537,85.9,37.480000000000004,0,0,0,5669.400000000001,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,No,one year,1,Bank transfer (automatic),79.2,4765.0,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,78.11475409836065,1.0852459016393539,79.2,34.34,0,1,0,4752.0,1,0,1,0
0,1,1,1,Yes,DSL,Yes,No,Yes,No,Yes,No,one year,1,Bank transfer (automatic),70.35,1201.65,0,False,True,False,True,False,False,True,False,False,False,1-2 years,1,66.75833333333334,3.5916666666666544,70.35,19.67,0,1,0,1195.9499999999998,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,19.35,867.3,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,20.169767441860465,-0.8197674418604635,19.35,16.97,0,0,0,812.7,0,0,1,0
0,0,0,1,Yes,DSL,No,No,No,No,No,No,month-to-month,1,Electronic check,50.15,50.15,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,25.075,25.075,50.15,10.830000000000002,1,2,1,50.15,1,0,1,1
0,1,1,1,No,DSL,No,Yes,No,Yes,No,Yes,two year,0,Bank transfer (automatic),63.8,3007.25,0,False,False,True,True,False,False,True,False,False,False,2-4 years,1,62.651041666666664,1.1489583333333329,63.8,27.36,0,0,0,2998.6,1,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,20.55,252.75,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,22.977272727272727,-2.427272727272726,20.55,7.61,1,2,0,205.5,0,0,1,1
1,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),88.55,6306.5,0,False,False,True,True,False,False,False,True,False,False,4-6 years,1,88.82394366197182,-0.2739436619718276,88.55,39.21,0,0,0,6198.5,1,0,1,0
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Credit card (automatic),101.4,6841.05,0,True,False,False,False,True,False,False,True,False,False,4-6 years,1,100.60367647058824,0.7963235294117652,101.4,40.879999999999995,0,2,0,6793.8,1,0,1,0
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,44.6,44.6,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,22.3,22.3,44.6,9.72,1,2,0,44.6,1,0,1,1
0,0,0,1,No,DSL,No,Yes,No,Yes,Yes,No,month-to-month,1,Bank transfer (automatic),63.75,226.2,0,True,False,False,True,False,False,True,False,False,False,0-1 year,1,45.239999999999995,18.510000000000005,63.75,14.45,1,2,0,255.0,1,0,1,1
0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,two year,0,Bank transfer (automatic),109.25,7082.5,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,105.7089552238806,3.5410447761194064,109.25,42.150000000000006,0,0,0,7210.5,1,0,1,0
0,0,0,1,No,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,1,Electronic check,84.6,1017.35,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,78.25769230769231,6.342307692307685,84.6,21.019999999999996,1,2,1,1015.1999999999999,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Credit card (automatic),20.45,527.35,0,False,True,False,False,False,True,False,True,False,False,1-2 years,1,21.094,-0.6440000000000019,20.45,11.79,0,1,0,490.79999999999995,0,0,1,0
0,0,0,1,No,Fiber optic,No,Yes,No,No,Yes,No,month-to-month,1,Electronic check,85.75,2146.5,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,79.5,6.25,85.75,25.450000000000003,0,2,1,2229.5,1,0,1,0
0,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,two year,0,Electronic check,107.95,5969.85,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,102.92844827586208,5.021551724137922,107.95,39.19,0,0,1,6153.150000000001,1,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Electronic check,22.95,1014.25,0,False,False,True,False,False,True,False,False,True,False,2-4 years,1,23.587209302325583,-0.6372093023255836,22.95,17.689999999999998,0,0,1,963.9,0,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,two year,0,Credit card (automatic),19.45,1225.65,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,18.85615384615385,0.593846153846151,19.45,23.59,0,0,0,1244.8,0,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,1,Credit card (automatic),19.7,386.5,0,False,True,False,False,False,True,False,True,False,False,1-2 years,1,19.325,0.375,19.7,10.14,0,1,0,374.3,0,0,1,0
0,1,0,1,No,Fiber optic,No,No,Yes,No,Yes,No,month-to-month,1,Bank transfer (automatic),87.0,1850.65,0,True,False,False,False,True,False,True,False,False,False,1-2 years,1,80.46304347826087,6.536956521739128,87.0,24.5,0,2,0,1914.0,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Bank transfer (automatic),79.95,1043.4,0,True,False,False,False,True,False,True,False,False,False,0-1 year,1,80.26153846153846,-0.3115384615384613,79.95,20.090000000000003,1,2,0,959.4000000000001,1,0,1,0
0,1,0,1,No,DSL,Yes,No,No,Yes,No,Yes,one year,1,Electronic check,64.0,1910.75,0,False,True,False,True,False,False,False,False,True,False,2-4 years,1,59.7109375,4.2890625,64.0,22.6,0,1,1,1984.0,1,0,1,0
0,0,0,1,No,DSL,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,64.9,716.1,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,59.675000000000004,5.225000000000001,64.9,16.78,1,2,1,713.9000000000001,1,0,1,1
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Mailed check,25.75,1686.15,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,24.43695652173913,1.3130434782608695,25.75,26.049999999999997,0,0,0,1751.0,0,0,1,0
1,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),90.15,6716.45,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,92.00616438356164,-1.8561643835616337,90.15,40.129999999999995,0,0,0,6490.8,1,0,1,0
1,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),116.1,7839.85,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,115.29191176470589,0.8080882352941074,116.1,43.81999999999999,0,0,0,7778.7,1,0,1,0
0,0,0,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,month-to-month,1,Bank transfer (automatic),104.95,6236.75,0,True,False,False,False,True,False,True,False,False,False,4-6 years,1,102.24180327868852,2.708196721311481,104.95,39.49,0,2,0,6297.0,1,0,1,0
0,1,1,0,No,DSL,Yes,Yes,Yes,No,Yes,No,one year,0,Mailed check,50.0,2919.85,0,False,True,False,True,False,False,False,False,False,True,4-6 years,0,49.48898305084746,0.5110169491525411,50.0,27.4,0,1,0,2900.0,1,0,1,0
0,1,0,1,No,No,No,No,No,No,No,No,one year,1,Bank transfer (automatic),19.85,717.5,0,False,True,False,False,False,True,True,False,False,False,2-4 years,1,18.88157894736842,0.9684210526315802,19.85,15.57,0,1,0,734.45,0,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,one year,1,Electronic check,19.95,253.8,0,False,True,False,False,False,True,False,False,True,False,1-2 years,1,18.12857142857143,1.8214285714285694,19.95,8.39,0,1,1,259.34999999999997,0,0,1,0
0,0,0,1,Yes,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),26.45,1110.05,0,False,False,True,False,False,True,True,False,False,False,2-4 years,1,25.22840909090909,1.22159090909091,26.45,18.69,0,0,0,1137.35,0,0,1,0
0,0,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Mailed check,63.4,348.8,0,False,False,True,True,False,False,False,False,False,True,0-1 year,0,49.82857142857143,13.57142857142857,63.4,14.48,1,0,0,380.4,1,0,1,0
0,0,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,No,two year,0,Bank transfer (automatic),53.95,3888.65,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,54.00902777777778,-0.05902777777777857,53.95,32.09,0,0,0,3830.4500000000003,1,0,1,0
0,1,1,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,two year,1,Electronic check,95.1,6843.15,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,93.7417808219178,1.3582191780821944,95.1,41.12,0,0,1,6847.2,1,0,1,0
1,0,0,1,No,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Electronic check,74.1,450.9,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,64.41428571428571,9.685714285714283,74.1,17.12,1,2,1,444.59999999999997,1,0,1,1
0,1,1,0,No,DSL,No,Yes,No,Yes,No,No,month-to-month,0,Mailed check,35.5,432.25,0,True,False,False,True,False,False,False,False,False,True,0-1 year,0,33.25,2.25,35.5,10.7,1,2,0,426.0,1,0,1,0
0,1,0,1,No,Fiber optic,No,No,Yes,Yes,No,No,one year,0,Electronic check,79.2,1742.45,0,False,True,False,False,True,False,False,False,True,False,1-2 years,1,79.20227272727273,-0.0022727272727252057,79.2,22.64,0,1,1,1663.2,1,0,1,0
0,1,1,1,No,DSL,No,No,No,Yes,No,No,month-to-month,1,Mailed check,48.8,297.35,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,42.478571428571435,6.321428571428562,48.8,12.059999999999999,1,2,0,292.79999999999995,1,0,1,1
0,0,0,1,No,DSL,No,Yes,No,Yes,No,No,one year,0,Electronic check,55.45,2444.25,0,False,True,False,True,False,False,False,False,True,False,2-4 years,1,55.55113636363637,-0.10113636363636402,55.45,24.490000000000002,0,1,1,2384.35,1,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,1,Credit card (automatic),25.4,949.8,0,False,False,True,False,False,True,False,True,False,False,2-4 years,1,26.383333333333333,-0.9833333333333343,25.4,16.08,0,0,0,889.0,0,0,1,0
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,month-to-month,1,Electronic check,93.5,2970.8,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,90.02424242424243,3.4757575757575694,93.5,28.799999999999997,0,2,1,2992.0,1,0,1,0
0,0,0,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Credit card (automatic),63.9,3334.95,0,False,False,True,True,False,False,False,True,False,False,4-6 years,0,62.92358490566038,0.9764150943396217,63.9,28.380000000000003,0,0,0,3322.7999999999997,1,0,1,0
0,0,0,1,No,DSL,No,No,No,No,Yes,Yes,one year,1,Bank transfer (automatic),64.85,2010.95,0,False,True,False,True,False,False,True,False,False,False,2-4 years,1,60.93787878787879,3.912121212121207,64.85,23.07,0,1,0,2075.2,1,0,1,0
0,1,1,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),63.8,4684.3,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,64.16849315068494,-0.36849315068494093,63.8,34.36,0,0,0,4593.599999999999,1,0,1,0
0,0,0,0,No,DSL,Yes,No,No,Yes,No,Yes,month-to-month,1,Credit card (automatic),44.45,2181.55,0,True,False,False,True,False,False,False,True,False,False,4-6 years,0,41.95288461538462,2.497115384615384,44.45,24.189999999999998,0,2,0,2266.9500000000003,1,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),19.95,1303.25,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,18.88768115942029,1.0623188405797102,19.95,24.89,0,0,0,1356.6,0,0,1,0
1,1,0,0,No,DSL,No,Yes,Yes,No,No,Yes,month-to-month,1,Mailed check,43.35,371.4,0,True,False,False,True,False,False,False,False,False,True,0-1 year,0,41.266666666666666,2.0833333333333357,43.35,11.07,1,2,0,346.8,1,0,1,1
0,1,0,0,No,DSL,No,Yes,No,No,Yes,Yes,two year,0,Credit card (automatic),49.65,2409.9,0,False,False,True,True,False,False,False,True,False,False,4-6 years,0,48.198,1.4519999999999982,49.65,24.63,0,0,0,2432.85,1,0,1,0
0,1,0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Mailed check,85.1,6155.4,0,False,False,True,True,False,False,False,False,False,True,4-6 years,1,84.32054794520548,0.7794520547945183,85.1,39.12,0,0,0,6127.2,1,0,1,0
0,0,0,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,month-to-month,0,Mailed check,89.8,4667.0,0,True,False,False,False,True,False,False,False,False,True,4-6 years,1,84.85454545454546,4.945454545454538,89.8,34.66,0,2,0,4849.2,1,0,1,0
0,1,1,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,one year,0,Mailed check,103.05,5153.5,0,False,True,False,False,True,False,False,False,False,True,4-6 years,1,101.04901960784314,2.000980392156862,103.05,36.11,0,1,0,5152.5,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Electronic check,116.0,8182.85,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,116.89785714285715,-0.8978571428571485,116.0,44.400000000000006,0,0,1,8004.0,1,0,1,0
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,69.9,69.9,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,34.95,34.95,69.9,14.780000000000003,1,2,1,69.9,1,0,1,1
0,1,1,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,two year,0,Bank transfer (automatic),95.1,6683.4,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,96.86086956521739,-1.7608695652173907,95.1,39.92,0,0,0,6466.799999999999,1,0,1,0
0,0,1,0,No,DSL,Yes,Yes,No,Yes,No,No,one year,0,Mailed check,40.25,1564.05,0,False,True,False,True,False,False,False,False,False,True,2-4 years,0,38.14756097560976,2.102439024390243,40.25,20.05,0,1,0,1610.0,1,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,0,Mailed check,25.75,755.6,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,23.6125,2.1374999999999993,25.75,14.95,0,0,0,798.25,0,0,1,0
1,0,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Bank transfer (automatic),105.35,3465.05,0,True,False,False,False,True,False,True,False,False,False,2-4 years,1,101.91323529411765,3.4367647058823394,105.35,31.47,0,2,0,3476.5499999999997,1,0,1,0
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,two year,1,Electronic check,113.6,6292.7,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,112.36964285714285,1.2303571428571445,113.6,39.72,0,0,1,6248.0,1,0,1,0
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),24.0,1664.3,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,24.120289855072464,-0.12028985507246404,24.0,25.7,0,0,0,1632.0,0,0,1,0
0,1,1,1,No,No,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),19.4,198.1,0,True,False,False,False,False,True,True,False,False,False,0-1 year,1,15.238461538461538,4.161538461538461,19.4,7.9799999999999995,1,2,0,232.79999999999998,0,0,1,0
0,1,0,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),86.1,6045.9,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,83.97083333333333,2.129166666666663,86.1,39.019999999999996,0,0,0,6113.099999999999,1,0,1,0
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Mailed check,102.65,4108.15,0,True,False,False,False,True,False,False,False,False,True,2-4 years,1,100.19878048780487,2.451219512195138,102.65,33.03,0,2,0,4106.0,1,0,1,0
0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,one year,1,Electronic check,92.85,5980.75,0,False,True,False,False,True,False,False,False,True,False,4-6 years,1,92.01153846153846,0.8384615384615302,92.85,38.269999999999996,0,1,1,5942.4,1,0,1,0
0,1,0,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,one year,0,Bank transfer (automatic),97.75,5043.2,0,False,True,False,False,True,False,True,False,False,False,4-6 years,1,93.39259259259259,4.357407407407408,97.75,35.95,0,1,0,5180.75,1,0,1,0
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,two year,1,Credit card (automatic),97.95,7114.25,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,97.45547945205479,0.49452054794521416,97.95,41.69,0,0,0,7052.400000000001,1,0,1,0
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Electronic check,19.95,907.05,0,False,False,True,False,False,True,False,False,True,False,2-4 years,1,19.298936170212766,0.6510638297872333,19.95,18.29,0,0,1,917.6999999999999,0,0,1,0
0,0,0,1,Yes,No,No,No,No,No,No,No,two year,1,Mailed check,24.6,973.95,0,False,False,True,False,False,True,False,False,False,True,2-4 years,1,23.75487804878049,0.845121951219511,24.6,17.42,0,0,0,984.0,0,0,1,0
0,0,0,0,No,DSL,Yes,Yes,No,Yes,Yes,No,month-to-month,1,Bank transfer (automatic),50.95,605.75,0,True,False,False,True,False,False,True,False,False,False,0-1 year,0,46.59615384615385,4.353846153846156,50.95,13.790000000000001,1,2,0,611.4000000000001,1,0,1,0
0,0,0,1,No,Fiber optic,Yes,No,No,No,No,No,month-to-month,0,Electronic check,75.6,661.55,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,66.155,9.444999999999993,75.6,18.32,1,2,1,680.4,1,0,1,1
0,1,1,1,Yes,Fiber optic,No,No,No,Yes,No,No,month-to-month,1,Electronic check,80.75,4116.9,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,79.17115384615384,1.5788461538461576,80.75,31.950000000000003,0,2,1,4118.25,1,0,1,0
